sentence,label
"“At may mga nawawala man sa akin na talent na isang ingrata, may duma­ting naman sa akin,” ang nakangiti at masaya na pahayag ni Annabelle.",0
Pangatlo ang bagong bukas na dance remake na Fame ($10M).,0
"“Una, let me clarify po na hindi pa po ako nagde-decide na tumakbo.",0
“Sabay rin naman kaming nagsimula sa showbiz at malayo na ang narating nilang dalawa.,0
Lahat ng gamit sa bahay at dala­wang kotse nila ay nada­may kaya malaking halaga ‘yon kung tutuusin.,0
"Sa dami ng natulungan ay hindi na ‘yon maalala ni Sec. Lito, pero tinatanaw pala ‘yong utang na loob ng bading na komedyante.",0
Hindi naman masisisi ang mga kapwa kandidato ng senatorial candidate na ito dahil tanging sarili lamang ang iniintindi nito gayung 12 sila na senatorial line-up ng kanilang kinaanibang partido.,0
"Iyan ay isa sa posthumous studio albums ni John Lennon, na bahagi ng ngayon ay pinagka­kaguluhang remastered CDs ng dating lider ng Beatles na pinaslang noong Dec. 8, 1980.",0
Sasampalin ko siya.,0
"Isang sabi lang ni direk, naiintindihan na nila.",0
Pitong Giants ang umiskor ng 10 pataas sa pangu­nguna ng tig-15 nina Rico Maierhoffer na nagbaba pa ng eight boards at James Yap.,0
Sa palagay ko ay identified na!,0
"Tinawagan ko si Cher Calvin, ang dating part ng F lifestyle show at co-host nina Angel Aquino at Daphne Osena-Paez.",0
"Parang walang ipinagkaiba sa mga sakuna sa karagatan na kapag namatay ang mga pasahero ng lumubog na barko dahil sa pagiging iresponsable ng mga shipping companies, barya-barya lang ding binabayaran ang mga biktima.",0
Hindi po ako makapagsalita ng tapos.,0
"” Feeling ni Andi, ang pagkakaroon daw niya ng anim na kuya ang isa sa naging influence niya kung bakit din siya naging boyish.",0
Pagkatapos ng misa ay binigyan si Francis ng alma mater niyang Don Bosco Technical School ng Mandaluyong ng Token ng Symbol of Solidarity na tinanggap ni Pia.,0
Narito po naman ang ating sagot sa reklamong isinulat sa atin ni Cristina Genis-Llorca: May karapatan po ang isang empleyado na mag-apela kung inaakala niya na siya ay biktima ng unfair labor practices.,0
"Hindi ito nakapagtataka, matapos ang sunud-sunod na trahedyang naranasan ng ating bayan noong 2009.",0
Lady Eagles sisiguro ng playoff sa semis Sisiguro ng playoffs para sa semifinals ang Ate­neo Lady Eagles habang nais naman ng University of Sto.,0
"Matatandaang ang bulto ng alahas na tinata­yang nasa P250 milyon mula Hong Kong ay nadiskubre ng mga operatiba ng PASG sa isang raid sa condomi­nium unit ni Kwok sa 17th Floor ng Pacific Place, A­methyst St., Pearl Drive, Ortigas Center, Pasig City.",0
Kasama ni Kris ang mother niya sa pag-iikot sa Amerika.,0
Pero dito raw siya sa Pilipinas magki-Christmas at New Year.,0
"Eh si Ogie Diaz, nakabalik sa E Live na mistulang Juicy na ang format!",0
Ang krimen ay tinatawag na “plagiarism”.,0
Ipinagpatuloy ko rin ang negosyong naiwan ng aking ina na patahian.,0
Subali’t hindi nagtagal ay isinampay na ni Fred ang kanyang bota at helmet nang sumama siya sa pagbabawas ng mga hinete noon na ipinatupad ni da­ting Philracom chairman Nemesion Yabut.,0
Liza Estigoy of Caloocan City.,0
"Alam na pala ni LJ na buntis siya, pero nu’ng mga nakaraang buwan ay panay pa ang hataw niya ng sayaw sa SOP, kung saan may dance segment sila noon nina Chynna Ortaleza at Ryza Cenon.",0
Ano ang magiging kagulat-gulat sa kanya?,0
"Lotto outlet nilimas Nilooban ng nag-iisang lalaki ang isang lotto outlet makaraang holdapin at tangayin ang mahigit sa P12,000 cash kamakalawa ng hapon sa Las Piñas City.",0
Kho at hindi ito mapapalampas ng aktres.,0
Binabalak din ni Willie na bilhin ang katabing property at patatayuan daw niya ‘yon ng condotel.,0
Power crisis idineklara; Plaza pumabor din sa e-power hanggang Abril?,0
At walang nakapigil sa guwardiya -- kahit ang tatlong Celtics na sumisingasing na humahabol -- sa paghahatid sa Los Angeles Lakers sa Game 3 victory.,0
"” Nagdagdag ng 20 points si Carlos Delfino ng Milwaukee Bucks, at ibinuhos ni Hernan Jasen ang walo sa kabuuang 15 points sa fourth quarter para sa Argentina.",0
"Ito ang nilinaw ni Quimbo sa harap ng sinabi umano ni Ilocos Sur Gov. Luis ‘Chavit’ Singson na plano ng mga kasamahang kongresista ng anak, na patatalsikin ito sa Mababang Kapulungan ng Kongreso.",0
” sey na lang ni John Lloyd.,0
"Ngayon nang ikaw ay nagpatunay sa lakas at tagumpay, bayan ay nagising, at ikaw ay pinansin halos lahat sila ay aakay sa yo at sasakay sa iyong tagumpay.",0
"Palabas na ngayon sa Robinson’s Galleria, Remar at Starmall Alabang ang titilicious film ni Arjay na Laruang Lalake.",0
"Inulan ng pagkondena, ngunit may ilang huma­nga kay Nicole, ang Pinay na ni-rape ng Amerikanong si Lance Cpl.",0
"Sa taong 2010, tatlong taon muli ang lumipas ay nakuha ng Pinoy master na si Francisco ‘Django’ Bustamante ang 3rd world title ng isang Pilipino nang manalo nito lamang Hulyo ng World Championship sa 9-ball competition sa Doha, Qatar.",0
"Dati-rati ay halos bawat weekend ay dito kami nagpapahinga, dala-dala ang mga tent upang mag overnight sa tabi ng Taal Lake.",0
Una ng tinukoy ng DA ang mga lalawigan ng Masbate at Sorsogon sa tatamaan ng El Niño.,0
"Concern sa swine flu Maraming katanungan tungkol sa kahandaan ng ating pamahalaan na tugunan ang banta ng swine flu virus, na nanalasa ngayon sa Mexico at ibang bansa.",0
"Ang sesegundo dito’y tatanggap ng P225,000 habang ang tersero’t quarto nama’y bibigyan ng P125,000 at P50,000, ayon sa pagkakasunod.",0
25 kada litro sa gasoline at kerosene at P1 naman sa diesel epek­tibo kahapon ng madaling-araw.,0
"Hindi ba insulto ‘yun sa dapat eh, mga bida ng teleseryeng PINAKAAABANGAN?",0
Na-touch siya kay Juday dahil sinabi nito sa kanya na sila lang ni Jeffrey Santos ang maghahatid dito sa altar.,0
Nakatulong sa pelikula ang award na ipinagkaloob ng Hollywood Foreign Press Association dahil nadagdagan pa ang audience ng Avatar.,0
Tinawag din nitong ingrato ang mga kumpan­ya ng langis dahil tinaon pa nila ito sa panahon na nagdadalamhati ang mga tao bunsod ng ginawang pa­nanalanta ng mga bagyong ‘Ondoy’ at ‘Pepeng’ sa bansa.,0
"“Eto o masakit, pati kamay ko,” sabay turo sa kanyang tenga.",0
"So, ano ang plano sa iyo ng GMA ngayon?",0
"Kasalukuyan nang nakakulong ang mga suspek na kinilalang sina Francis Vital, 31 at Maejess Suspa, 23, habang nagawa namang makapuslit ni Jonathan Gabriel, 20, pawang residente ng Gen. Concepcion St., Caloocan City.",0
"After all, hindi naman mababawasan ang pagkalalaki niya kung diretso niyang sagutin ng ‘yes’ or ‘no’ ang ang mga isyu sa kanya!",0
"Isa na rito’y ang pag-angkat ng isang matinding stallion, ayon na rin kay Com. Tantoco, na puwedeng magserbisyo ng mura ang stud fee sa mga local broodmares.",0
"Nakilala nang maging WBC super featherweight champion, matapos talunin si Ugandan fighter Cornelius Boza Edwards noong Agosto 1981 via 5th round knockout sa Italy.",0
Sisingilin umano ang bawat GSIS member ng P180 para sa nasabing ID habang ang SSS members ay magbabayad ng P140 bawat isa.,0
Umangat ang karta ni two-time titlist Niño sa 29-3-2 (11KO) win-loss-draw record at hindi pa natatalo sa nakalipas na limang salang.,0
Sana’y hindi umabot sa disbarment charges sa Integrated Bar of the Philippines (IBP).,0
Hari ng rebounds si 6-foot-4 forward Claude Cubo ng Generals sa hinugot na 87 boards (57 defensive at 30 offensive) at may average na 9.7 kada laro.,0
” sabay tawa ni Jinkee.,0
"Ang mga bata ay dapat na inaalagaan, minamahal, at pinapalaki ng mga magulang na tatanggapin siya ng buong puso.",0
Ito ay naglalarawan kung gaano siya karesponsableng lalaki at seryoso siya sa kanyang pagmamahal sa iyo.,0
Marunong magbasa ng programa MARAMI ang nanghinayang sa pagkamatay ng 2008 Melbourne Cup champion na si Viewed dahil sa twisted bowel.,0
Bumawi raw siya kinalaunan at hindi siya buong araw na masama ang timpla.,0
"Ipinagbawal sa mga press ang pagdalaw sa nasabing taping, na obviously ang dahilan ay ang away ngayon nina Yasmien Kurdi at Baron Geisler.",0
"Sa baitang na ito, maaari pa rin gamutin ngunit kung patuloy ang paglala ng sakit, kakalat na sa katawan at hindi na ito mapapagaling.",0
Siya ang kauna-unahang Deputy Speaker na naging pangulo.,0
Ibinalita sa amin ni Selina na dalawang buwan na silang nagsasama sa iisang bubong ni Lalin.,0
Naka-post sa nasabing account ang mga poster ng ‘laban’ nina Jinkee at Krista.,0
"” Para kay Divac ng Serbia, espesyal sa kanya ang Pilipinas dahil kung tutuusin ay malaki ang impluwensiya ng bansa sa kanyang paglalaro.",0
"Humataw naman si 6-foot-4 Giorgio Ciriacruz ng 23 points at pitong boards, may tig-11 mar­kers sina Isiah Ciriacruz at Adrian Celada habang nag-ambag ng 10 si Rodrigo Apostol para sa Arellano, na may limang sunod na tagumpay.",0
"Kasama niya sina Aubrey Miles, Ervic Vijandre, Moi Bien, Ahron Villena, at Aira Bermudez.",0
Dumating din sa set ng When I Met U ang KChardees fans nina Richard at KC.,0
"Dapat naman alam ng Biomedis at Unilab na kung may isang bulok sa basket ng itlog, iisipin ng tao bulok lahat ang laman ng basket.",0
"Kung titingnan ang geograpiya ng Sibuyan Island, buong isla ay mapapaligiran ng mining operation.",0
"Tapos, parang excited ka na parang nawawala ka sa kakaantay,” sabi niya.",0
"“Kasi sina Ogie (Alcasid), Bitoy (Michael V), Wendell (Ramos) and the rest, wala rin silang naging problema.",0
"Isa sa pinaka-disiplinado at maitutu­ring na proven winner sa kaniyang maraming taon sa liga, si “the Jet” ay naging parte din ng Grand Slam squad ng Alaska noong 1996.",0
Nakiusap sila sa vice president na gumawa na ng paraan hangga’t maaga.,0
"May anak siya na nasa abroad, noh!",0
"Tuwina, ang mga fastfood ay prito o isinisilbi na may nakapagpapatabang keso, toppings, o sarsa.",0
"Sa maximum, ang puwede lang i-endorso ng CBCP ay mga kwa- lipikasyon na dapat taglayin ng mga lider ng bansa.",0
"The signs are there already,” pahayag ni Simpao sa isang panayam kahapon.",0
"’ “Tapos, akin na si Derek!",0
"Cristobal, si Jacob ay pormal na inireklamo ng biktimang si Kenneth Emmanuel Ali­morong y de Peralta, ng No. 1381 Claremont St., Brookside Subd.",0
Tumanggi si ‘Vanessa’ na se­xual favor ng suspek kaya naganap ang rape.,0
Diyan na masusubukan kung may kamandag pa ang never-say-die magic ng Ginebra.,0
Naispatan namin siyang nakikipagkuwentu­han sa isang taxi driver (ang taxi na tinutukoy sa paligid ng Boardwalk ay mistulang karitela lang na tinutulak ng tao) na babae.,0
"Makikita ang PHOTOS ng 29 official candidates sa Facebook account nina Sol Gorgonio Rula, Armand Reyes, Peejhay Gonzales at Toni Santos.",0
Pinapirma nila ang dalawang doctor sa affidavit para gamiting ebidensya laban kay Mercado.,0
"Nakatakas naman ang suspek na kinilala lang sa alyas na “Tsip”, nasa hustong gulang at walang tiyak na tirahan.",0
Wala ring pakialam ang writer na ito ng HK Magazine sa ginagawa ng ibang bansa tulad ng Pi-lipinas sa kanilang teritor-yo dahil panghihimasok na iyon sa soberenya ng isang nasyon.,0
"Pero kapag hindi tinawagan ng mga referee ang mga ganitong sitwasyon, iba na ang usapan.",0
Naisara ang deal kay Arigo na walang kapalit o trade na hiningi ang Coke.,0
"Natuklasan ni Mang Teban ang ugali ng senadorang ito na kahit na sa mataong lugar, tulad ng session hall ay nakakaugalian nitong kalikutin ang kanyang bra para lamang isalpak ng husto sa kanyang dibdib dahil sa palagi itong humuhulas.",0
Tinuligsa rin ni Drilon ang aniya’y “inquisition” o persecution laban kay Duterte sa pamamagitan ng umano’y “panunulsol” sa CHR na imbestigahan ang mga kaso ng pagpatay o “salvaging” sa Davao.,0
Sa simula ng 2009-2010 NBA Season mainit ang pag-aabang sa mga team na may mga bagong star player.,0
"Samantala, de­dma naman si Estrada sa inuu­mang na privilege speech ni Lacson at sa halip na kabahan ay tinawanan lamang ito ng dating pa­ngulo “Good!",0
"Since panganay na anak niya si Ryan, ito raw ang nagbigay sa kanya ng maraming “first.",0
"“Isa siyang good leader, hindi niya inisip ang sarili niya.",0
"At bagama’t hindi raw sila madalas mag-usap ni KC ngayon dahil pareho silang busy, sinabi ni Richard na nanatili pa ring solid ang friendship nilang dalawa.",0
Ang CMC ay nasa pamumuno ni Zamboanga del Sur Gov. Aurora Cerilles.,0
"Hindi na­ging maganda ang paghihiwalay ng dalawa noon, at hanggang ngayon ay hindi pa rin sila nagbabatian.",0
Mayroon siyang inisyal na A as in Alipin.,0
"Nakatikim kasi sila kaya ganyan na lang sila kapursigido na manatili sa power,” paha-yag naman ni Maza.",0
Si Ninoy sa buhay ng Pinoy “The Filipino is worth dying for.,0
At marahil mangyayari lamang ito kung ang mga nakaupo sa Comelec ay totoong mapagkakatiwalaan.,0
"Bagama’t may iniindang karamdaman at nagsusuka, tumapos pa rin si Lewis ng 19 points at 16 rebounds, at limang Elasto Painters pa ang nagsumite ng 10 points pataas sa pangunguna ng 18 ni Rob Wainwright.",0
"At balita nga niya, magkakaroon pa raw ‘yon ng part two.",0
Merong Team Cristine at merong Team Sarah.,0
Naroon palagi ang pangamba na mayroong mas malaking pinaplano ito para muling makabalik bilang lider ng bansa.,0
"Dumagdag si Queen Elizabeth sa iba pang supling nina Manny at Jinkee na sina Jemuel, Michael at Mary Divine Grace.",0
"Samantala, ang kontrobersyal na Anti-Voyeu­rism Bill o Anti-Boso Bill na may-akda rin si Revilla ay pasado na sa bicame­ral conference committee.",0
Secret deal ng M’cañang Muli na namang naisahan ng Malacañang ang Senado matapos na pumasok sa isang kasunduan ang administrasyong Arroyo nang walang ratipikasyon ng kapulungan.,0
"Sa unang araw ng Metro Manila Film Festival, kumita lamang daw ng wala pang 800 libong piso ang Wapakman na pelikula ni Manny.",0
"Dagdag pa ng sour­ces ko, nag-react na si Ogie sa hindi magandang feedback sa SOP, kaya kinausap na niya ang isang top executive ng Siyete.",0
Lilipat ang hostilidad sa Salt Lake City para sa Game 3 sa Sabado.,0
Bakit daw nu’ng nag-file ng certificate of candidacy ni Cong.,0
"Ang resulta, kaliwa’t kanang baklasan sa trabaho at intindido na una talagang mahahagip ay ang mga dayuhang manggagawa sa mga bansang naapektuhan.",0
Marunong umibig nang walang kapalit.,0
Dinesisyunan ni Gary na ipaalam ito sa publiko.,0
Dahang-dahang tinang­gal daw ni Rhian ang pagkahawak sa kamay ni DJ Mo at hinarap nila si Danzen.,0
Tatakbo kasing konsehal ng 2nd district of Quezon City si Ara kaya gusto nitong malaman kung makakapagtrabaho pa ba siya sa TV o pelikula bago dumating ang takdang buwan ng kanilang kampanya.,0
Ang pagpupuyat nang madalas ay kalaban din sa pagpabagal ng pagtanda.,0
Hindi naman itinanggi ni Sam na si Daina ang kanyang pinasyalan doon.,0
"Nagkaroon po kami ng isang tauhang maganda, mabait, matalino, mapagkakatiwalaan, at masipag.",0
Kahanga-hanga po ang pinamalas na pagmamalasakit ng ating mga kababayan na bumubuo ng Philippine Jury Campaign International sa London sa pangunguna nina Tim Sapurco at Amy Balliao.,0
"“Kung totoo talaga ang ‘NP-NPC Coalition’ kuno na ito, e ‘di sana inayos muna ng mga liderato nila ang posibleng gulo na mangyayari sa lokal,” dagdag pa nito na ang tinutukoy ay ang 15 congressional seats na pinag-aawayan pa ng mga NP at NPC candidates.",0
"Kung takas ang ama niya, si John-John cannot leave without asking our permission: ‘Lo, pwede ba ako punta sa Star City?",0
Nakatayo lamang umano ang biktima sa naturang lugar nang bigla na lamang siyang suntukin ng suspek na si Uro.,0
Kaya’t ano ang puwedeng magtulak sa isang tipikal na batang Pinoy para magpatiwakal?,0
"Ayon kay Labor attaché Virginia Calvez mayroong 213,000 Filipinos ang nagtatrabaho sa Dubai at Northern Emirates.",0
00 ang Asian Development Bank para sa information drive ng KBPIP at Manila Water para sa proyektong Pasig Sewerage Catchment.,0
Ang mga pari nila ay nagpoprosesyon ng mga “wreaths” na kahawig ng mga isinasabit natin ngayon sa ating mga pintuan.,0
Matagal na palang hindi nakakasama ni Akihiro Sato ang Bra­zilian girlfriend na inamin niyang ka-live in niya.,0
Apat na matitining na mga koponan ang balakid sa ambisyon ng Oracle na magtayo uli ng panibagong “dynasty” sa liga.,0
Pero mintis ang kanyang hookshot sa regulation play at ang dalawa pang buzzer beating 3-point shots sa first at se­cond extra periods tungo sa pangatlong taob ng Bolts sa Derby Ace.,0
Hindi natin alam kung ang aksyon ng ama ay dala ng pakiusap mula sa Malacañang at ng iba pang makakaladkad sakaling matuloy ang full court hearing sa perjury case.,0
Ang naiwan sa DZMM ay si Bobby Yan na nga­yon ay si Francine Prieto ang co-host.,0
Papasok pa lang ng homestretch ay makikita mo nang lamang na sa laban ang kabayo ni Nap Magno nang lagpasan kaagad nito ang sandali-lang-nangunang si Arvin Dugo.,0
"Gayunpaman, agad na pinasinungalingan ng Malacañang ang kaugnayan ng Senate presidency race sa pagpapareb­yu ng Pangulo sa kaso ni Trillanes.",0
"Sa isang demokrasya, marapat lamang itong makamit ng ating mga kampeon sa media.",0
” Eh ‘yung siya ang ‘inas­wang’ ng isang babae?,0
"“Kahit sino naman na makasama ko sa work, gusto kong maging kaibigan.",0
Yayakapin ni Cholo si Jenna at ipipilit niya na si Jodi ang babae.,0
"Samantala, ang patuloy na pagpapakawala ng tubig mula sa San Roque Dam sa may bayan ng San Manuel ang itinuturong dahilan ng patuloy na paglubog sa tubig-baha ng lalawigan.",0
